n=80;
m=80;
[-1 424 -1 373 465 -1 -1 -1 -1 -1 103 -1 -1 -1 -1 -1 -1 300 -1 -1 -1 146 -1 -1 172 -1 -1 -1 -1 -1 153 296 -1 -1 -1 -1 -1 -1 -1 -1 357 -1 -1 -1 340 -1 -1 -1 -1 -1 131 -1 483 -1 -1 -1 103 -1 -1 0 -1 -1 -1 120 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 133 -1 392]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 353 -1 -1 -1 -1 -1 -1 292 -1 461 -1 411 -1 -1 102 -1 -1 -1 111 -1 -1 -1 186 -1 225 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 114 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 204 423 -1 -1 -1 114 -1 -1 242 -1 -1 -1 268 -1 -1 -1 131 485 -1 332 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 219 444 -1 -1 -1 -1 -1 316 288 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 360 -1 101 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 267 -1 -1 -1 418 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 335 490 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 384 -1 -1 -1 -1 -1 0 -1 322 150 -1 -1 -1 -1 253 -1 -1 -1 428 498 -1 -1 454 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 233 -1 -1 500 -1 -1 -1 446 -1 -1 -1 -1 -1 -1 -1 -1 203 -1 -1 -1 -1 -1 -1 -1 -1 489 -1 -1 -1 -1 135 -1 -1 -1 -1 -1 112 -1 -1 -1 -1 -1 -1 -1 -1 120 -1 -1 -1 0 -1 -1 -1 435 -1 -1 460 381 273 -1 143 -1 -1 -1 -1 -1]
[-1 417 -1 175 -1 -1 -1 -1 -1 450 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 303 -1 351 -1 -1 360 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 390 -1 109 -1 -1 -1 184 -1 -1 -1 -1 -1 -1 322 -1 0 -1 396 -1 266 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 144]
[-1 -1 426 -1 217 -1 -1 -1 -1 -1 251 425 -1 -1 -1 -1 139 -1 -1 -1 -1 132 -1 -1 -1 -1 -1 -1 -1 269 -1 -1 206 -1 -1 -1 -1 -1 -1 -1 -1 -1 176 -1 -1 -1 -1 -1 -1 -1 -1 227 -1 -1 -1 -1 228 -1 -1 -1 -1 -1 150 -1 -1 0 279 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 187 -1 -1 -1 -1 139 -1 -1 -1 185 -1 -1 -1 -1 496 -1 -1 272 -1 -1 -1 -1 -1 -1 -1 498 139 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 434 -1 -1 -1 -1 -1 -1 -1 -1 313 -1 -1 -1 -1 -1 -1 -1 -1 -1 360 -1 -1 396 279 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 378 -1 -1 -1]
[-1 -1 -1 -1 -1 443 -1 -1 -1 -1 -1 385 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 100 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 219 -1 -1 -1 -1 353 -1 -1 -1 -1 114 -1 -1 435 -1 -1 -1 0 -1 -1 -1 -1 224 131 -1 394 -1 -1 101 -1]
[-1 376 -1 -1 -1 -1 194 -1 -1 -1 -1 -1 396 430 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 408 -1 -1 -1 -1 -1 -1 -1 -1 -1 306 -1 -1 -1 -1 -1 -1 -1 -1 400 -1 -1 458 -1 -1 -1 -1 184 -1 -1 -1 416 -1 -1 101 -1 -1 266 -1 -1 -1 0 -1 419 376 -1 -1 389 -1 -1 244 -1 -1]
[-1 -1 -1 -1 -1 239 -1 -1 -1 -1 -1 -1 220 -1 -1 -1 -1 -1 -1 338 -1 -1 -1 -1 -1 159 -1 -1 -1 -1 -1 -1 -1 -1 149 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 440 -1 257 -1 -1 -1 201 -1 -1 -1 -1 301 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 477 -1 222 -1 -1 383 -1 -1 -1 -1 279 -1 -1 -1 168 -1 -1 -1 -1 100 -1 282 -1 -1 -1 232 246 -1 158 -1 -1 -1 -1 -1 -1 194 -1 -1 272 402 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 155 -1 -1 -1 -1 253 460 -1 -1 -1 -1 419 -1 0 -1 289 -1 -1 -1 157 -1 -1 -1]
[-1 411 -1 -1 -1 310 482 -1 -1 -1 -1 461 -1 -1 -1 198 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 -1 -1 -1 -1 453 -1 -1 -1 -1 203 -1 131 -1 -1 -1 -1 -1 485 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 381 -1 -1 -1 -1 376 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 237]
[-1 -1 -1 -1 256 -1 -1 -1 -1 261 -1 -1 -1 485 -1 -1 -1 323 348 -1 -1 -1 -1 451 -1 -1 331 331 -1 -1 -1 462 -1 -1 -1 -1 -1 -1 -1 489 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 290 -1 -1 -1 265 -1 -1 -1 -1 -1 -1 273 -1 -1 -1 224 -1 -1 289 -1 0 -1 -1 -1 -1 435 -1 -1]
[-1 -1 -1 -1 -1 -1 294 -1 -1 -1 -1 -1 -1 -1 -1 -1 277 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 114 350 -1 -1 -1 -1 -1 -1 -1 -1 324 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 131 -1 -1 -1 -1 -1 0 -1 469 -1 -1 -1 -1]
[-1 -1 -1 -1 462 -1 184 -1 -1 -1 -1 -1 355 472 248 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 271 -1 -1 -1 -1 -1 -1 328 -1 -1 -1 -1 -1 -1 -1 -1 132 -1 254 -1 -1 -1 -1 118 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 428 143 -1 -1 -1 -1 389 -1 -1 -1 -1 -1 0 -1 165 -1 -1 -1]
[-1 -1 -1 384 -1 469 -1 430 -1 -1 -1 -1 -1 -1 -1 -1 -1 134 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 213 161 -1 -1 -1 -1 -1 -1 -1 -1 276 -1 -1 264 -1 -1 -1 -1 430 -1 -1 -1 -1 -1 -1 -1 -1 498 -1 -1 -1 -1 394 -1 -1 -1 -1 -1 469 -1 0 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 464 -1 -1 -1 162 -1 277 -1 -1 -1 -1 154 140 -1 -1 -1 -1 -1 -1 -1 -1 -1 461 -1 -1 460 468 217 -1 -1 -1 -1 -1 -1 119 -1 -1 233 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 378 -1 -1 -1 157 -1 -1 -1 165 -1 0 -1 119 -1]
[-1 -1 -1 460 -1 -1 -1 -1 -1 -1 -1 -1 460 -1 -1 -1 -1 -1 141 -1 -1 -1 380 -1 -1 -1 -1 104 -1 -1 -1 -1 -1 297 -1 -1 158 -1 -1 -1 294 -1 392 -1 398 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 282 -1 361 133 -1 -1 -1 -1 -1 -1 -1 -1 244 -1 -1 -1 435 -1 -1 -1 -1 0 328 -1]
[-1 -1 -1 -1 -1 -1 500 -1 -1 -1 -1 119 -1 -1 196 -1 -1 -1 -1 457 -1 271 188 -1 -1 263 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 222 -1 -1 -1 -1 -1 -1 -1 -1 406 348 -1 291 -1 -1 -1 -1 -1 287 227 -1 -1 -1 -1 -1 454 -1 -1 -1 -1 101 -1 -1 -1 -1 -1 -1 -1 -1 119 328 0 -1]
[-1 -1 -1 -1 -1 224 -1 -1 326 -1 152 -1 -1 279 222 -1 -1 -1 110 -1 -1 -1 -1 -1 432 -1 311 -1 214 -1 -1 -1 -1 -1 -1 120 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 252 -1 -1 -1 -1 262 -1 -1 -1 -1 392 -1 -1 -1 -1 144 -1 -1 -1 -1 -1 -1 237 -1 -1 -1 -1 -1 -1 -1 0]
];
