n=85;
m=85;
[-1 115 -1 -1 336 -1 -1 -1 431 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 463 -1 -1 -1 -1 -1 -1 479 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 323 -1 -1 -1 -1 -1 -1 150 -1 -1 -1 -1 -1 0 476 -1 -1 -1 -1 -1 -1 -1 -1 -1 264 218 -1 -1 -1 -1 -1 492 -1 -1 -1 -1 312 -1 -1 -1 -1 225]
[-1 139 -1 -1 -1 -1 -1 -1 -1 436 -1 -1 -1 -1 307 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 471 -1 -1 -1 -1 -1 -1 405 -1 -1 142 474 -1 -1 -1 -1 -1 -1 467 -1 -1 -1 476 0 -1 187 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 171 -1 -1 -1 -1 174 -1 -1 -1 184 -1 -1]
[-1 -1 -1 455 -1 -1 281 -1 -1 -1 -1 373 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 187 -1 122 462 -1 381 395 -1 -1 -1 -1 -1 -1 141 -1 -1 -1 -1 480 -1 -1 -1 -1 -1 -1 -1 -1 -1 377 -1 209 -1 -1 -1 0 -1 106 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 136 -1 -1 493 -1 -1 -1 -1 168 -1 -1 -1 -1]
[191 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 415 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 106 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 165 -1 447 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 187 -1 0 -1 -1 -1 135 -1 -1 -1 -1 -1 388 -1 213 -1 -1 -1 -1 -1 156 -1 -1 -1 -1 -1 262 -1]
[-1 -1 -1 -1 -1 -1 291 -1 -1 -1 -1 -1 -1 -1 -1 177 -1 -1 -1 -1 -1 -1 -1 349 387 -1 -1 -1 304 -1 -1 -1 -1 -1 -1 -1 -1 468 -1 293 -1 -1 -1 -1 -1 -1 -1 101 -1 -1 -1 -1 -1 399 -1 -1 -1 -1 106 -1 0 -1 -1 -1 -1 333 -1 -1 -1 -1 -1 233 -1 -1 274 114 -1 -1 169 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 196 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 161 -1 -1 -1 -1 -1 -1 365 305 -1 -1 279 472 -1 -1 -1 -1 -1 120 -1 -1 -1 240 -1 -1 -1 -1 -1 -1 191 -1 -1 455 397 -1 -1 -1 -1 224 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 451 -1 312 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 372 -1 -1 -1 -1 -1 309 192 -1 -1 -1 -1 136 217 -1 -1 -1 -1 -1 -1 382 -1 -1 -1 430 -1 -1 -1 -1 423 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 207 -1 -1 -1 289 -1 -1 -1 -1 -1 152 498 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 164 255 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 488 -1 -1 -1]
[-1 -1 -1 -1 453 382 258 -1 -1 -1 -1 -1 -1 -1 -1 -1 445 -1 -1 -1 -1 150 235 -1 -1 -1 -1 -1 443 -1 -1 156 -1 -1 -1 -1 -1 -1 328 -1 -1 -1 -1 -1 -1 -1 168 -1 -1 -1 -1 -1 -1 167 312 -1 -1 -1 -1 135 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 337 -1 -1]
[-1 -1 -1 -1 -1 -1 362 -1 -1 -1 -1 -1 -1 -1 -1 321 -1 -1 -1 -1 -1 -1 304 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 453 -1 -1 -1 -1 -1 -1 176 -1 -1 292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 175 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 390 212 -1 -1 195 -1 -1 -1 -1 126 -1 -1 -1 -1 -1 -1 -1 356 -1 -1 277 -1 395 -1 -1 -1 -1 -1 -1 369 -1 465 -1 312 -1 465 -1 -1 -1 -1 -1 333 451 -1 -1 -1 0 480 239 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 401 -1 495 -1 -1 -1 -1 -1 -1 428 352 -1 -1 -1 -1 398 -1 -1 -1 307 401 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 119 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 480 0 -1 -1 -1 -1 -1 -1 409 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 215]
[454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 226 -1 -1 -1 132 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 339 283 -1 -1 -1 -1 -1 -1 491 -1 -1 -1 329 -1 156 -1 -1 -1 -1 -1 -1 -1 136 264 -1 -1 -1 -1 312 -1 -1 -1 239 -1 0 -1 -1 -1 -1 -1 -1 -1 190 -1 -1 345 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 396 -1 -1 -1 -1 -1 -1 -1 -1 -1 214 -1 -1 -1 -1 442 -1 330 -1 -1 -1 341 -1 -1 165 -1 -1 -1 106 -1 -1 362 -1 -1 -1 -1 -1 -1 -1 258 -1 -1 -1 -1 178 -1 218 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 157 -1 -1 -1 110 493 -1 -1 357 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 273 -1 -1 -1 -1 -1 298 -1 -1 125 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 410 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 388 -1 -1 164 -1 -1 -1 -1 -1 -1 0 -1 -1 247 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 164 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 135 -1 -1 -1 -1 -1 -1 -1 350 300 -1 -1 -1 -1 245 -1 -1 269 -1 -1 192 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 496 -1 354 -1 -1 -1 -1 -1 -1 -1 255 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 235 -1 -1 -1 -1 -1 163 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 136 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 140 -1 430 -1 -1 -1 -1 -1 -1 -1 -1 347 -1 -1 -1 -1 -1 -1 -1 119 -1 -1 -1 -1 -1 101 -1 -1 -1 -1 -1 -1 -1 -1 213 233 -1 -1 -1 -1 -1 -1 -1 157 -1 -1 0 -1 449 429 -1 -1 -1 -1 -1 129 345 -1 207 444]
[474 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 268 440 -1 -1 -1 -1 -1 350 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 316 258 -1 -1 -1 255 -1 -1 -1 -1 448 168 -1 162 -1 -1 -1 -1 -1 -1 -1 -1 403 169 275 -1 -1 136 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 247 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 166 -1 109]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 282 344 -1 -1 -1 -1 189 -1 -1 338 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 152 -1 -1 218 -1 -1 -1 418 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 171 -1 -1 -1 -1 -1 -1 -1 -1 409 -1 -1 -1 -1 449 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 262 -1 -1]
[127 405 303 -1 -1 161 -1 -1 -1 -1 453 -1 -1 238 -1 -1 -1 334 -1 -1 -1 281 -1 -1 -1 -1 -1 -1 155 263 -1 -1 -1 -1 -1 -1 147 -1 -1 -1 218 -1 -1 -1 -1 -1 279 428 -1 283 384 -1 -1 -1 -1 -1 492 -1 -1 -1 274 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 429 -1 -1 0 -1 -1 -1 -1 -1 480 -1 -1 -1 -1]
[-1 -1 -1 459 103 -1 -1 352 -1 232 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 105 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 365 -1 -1 -1 425 -1 -1 -1 -1 -1 -1 -1 -1 -1 113 -1 493 -1 -1 -1 -1 459 -1 -1 493 -1 114 -1 -1 -1 -1 -1 -1 190 110 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 311 -1 -1 101]
[-1 -1 384 -1 -1 -1 -1 -1 -1 164 -1 -1 -1 252 -1 -1 -1 -1 -1 -1 -1 -1 214 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 405 -1 -1 -1 -1 -1 -1 -1 221 -1 -1 -1 -1 140 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 493 -1 235 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1]
[318 -1 -1 489 -1 -1 161 -1 -1 -1 -1 -1 -1 -1 -1 246 -1 -1 289 -1 -1 -1 -1 423 194 -1 -1 387 -1 324 -1 -1 -1 -1 -1 -1 -1 365 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 426 -1 -1 -1 -1 -1 -1 -1 -1 156 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 130 -1 -1 -1 -1]
[-1 -1 -1 -1 319 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 184 -1 -1 -1 129 -1 377 341 -1 -1 -1 -1 411 -1 -1 230 -1 202 -1 -1 -1 -1 -1 -1 330 105 -1 -1 -1 -1 -1 -1 -1 174 -1 -1 169 -1 -1 -1 -1 -1 -1 345 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 475 -1 -1 -1 -1 -1]
[-1 -1 -1 483 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 369 -1 180 -1 -1 -1 -1 -1 -1 388 -1 -1 187 -1 182 -1 -1 -1 201 -1 -1 -1 -1 -1 -1 -1 -1 475 162 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 312 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 357 -1 -1 -1 -1 -1 -1 -1 -1 -1 475 0 -1 -1 -1 -1 -1]
[-1 127 242 424 -1 -1 -1 -1 -1 344 -1 440 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 174 -1 -1 -1 -1 -1 -1 -1 -1 287 -1 -1 348 -1 412 -1 -1 168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 129 -1 -1 480 -1 -1 130 -1 -1 0 -1 -1 336 416]
[-1 -1 -1 -1 -1 209 -1 -1 147 337 -1 273 -1 281 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 435 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 405 -1 -1 269 -1 -1 -1 -1 400 122 168 -1 -1 -1 -1 -1 -1 -1 -1 488 -1 -1 -1 -1 -1 -1 -1 -1 345 -1 -1 -1 311 -1 -1 -1 -1 -1 0 -1 -1 -1]
[-1 -1 -1 271 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 397 -1 -1 -1 -1 -1 -1 -1 -1 314 -1 -1 126 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 494 -1 -1 -1 -1 417 431 -1 -1 -1 184 -1 -1 -1 -1 -1 337 -1 -1 -1 -1 -1 -1 163 -1 166 262 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1]
[-1 -1 -1 248 -1 -1 -1 -1 -1 -1 -1 384 414 469 131 -1 -1 -1 106 192 408 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 358 -1 -1 -1 -1 -1 432 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 262 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 207 -1 -1 -1 -1 -1 -1 -1 -1 336 -1 -1 0 -1]
[-1 -1 -1 -1 -1 153 -1 -1 -1 -1 -1 -1 -1 -1 -1 156 -1 -1 -1 -1 -1 492 -1 -1 464 -1 -1 329 -1 466 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 228 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 225 -1 -1 -1 -1 -1 -1 -1 -1 -1 215 -1 -1 -1 -1 444 109 -1 -1 101 -1 -1 -1 -1 416 -1 -1 -1 0]
];
