n=110;
m=110;
[-1 -1 -1 -1 -1 -1 -1 413 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 125 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 469 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 296 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 446 -1 -1 -1 -1 -1 -1 204 -1 449 237 -1 -1 -1 -1 234 -1 -1 -1 -1 -1 -1 -1 269 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 441 448 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 213 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 126 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 138 305 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 288 -1 -1 -1 -1 -1 403 -1 -1 -1 305 255 262 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 254 -1 -1 -1 -1 -1 277 -1 -1 0 -1 -1 -1 -1 -1 439 -1 -1 -1 -1 -1 -1 -1 -1 202 -1 -1 -1 -1 463 355 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 447 -1 -1 -1 -1 -1 141 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 359 -1 436 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 132 -1 417 270 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 162 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 373 -1 -1 -1 -1 -1 165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 342 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 420 -1 -1 -1 -1 -1 -1 -1 -1 291 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 176 470 -1 -1 -1 256 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 254 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 323 -1 -1 -1 125 -1 -1 -1 -1 -1 -1 -1 372 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 394 -1 334 -1 303 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 190 -1 345 -1 -1 -1 281 -1 -1 -1 -1 -1 -1 -1 -1 340]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 223 -1 -1 -1 -1 142 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 132 -1 -1 0 -1 -1 -1 -1 -1 -1 324 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 -1 -1 -1 252 -1 -1 -1 -1 499 -1 -1 198 141 158 -1 -1 -1 -1 -1 -1 -1 -1 190 -1 -1 -1 -1 -1 -1 -1 363 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 193 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 475 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 420 -1 -1 0 -1 -1 114 -1 -1 -1 -1 -1 -1 464 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 336 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 374 -1 -1 -1 -1 217 -1 -1 -1 -1 -1 -1 273 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 298 234 -1 -1 -1 -1 -1 311 -1 -1 -1 -1 -1 173 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 439 417 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 105 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 185 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 222 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 231 -1 -1 -1 -1 244 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 493 -1 -1 -1 -1 -1 -1 -1 -1 270 -1 -1 -1 -1 -1 0 -1 108 -1 404 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 174 -1 -1 -1 -1 -1 -1 411 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 325 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 329 -1 -1 -1 336 -1 -1 -1 -1 -1 -1 -1 -1 -1 424 -1 -1 -1 -1 -1 -1 448 -1 -1 -1 -1 -1 -1 -1 -1 -1 114 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 394 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 110 -1 353 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 408 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 152 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 281 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 108 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 353 -1 -1 -1 -1 -1 -1 -1 186 -1 -1 -1 338 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 159 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 162 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 247 -1 -1 -1 -1 -1 -1 -1 -1 -1 106 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 409 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 466 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 477 -1 -1 -1 323 -1 -1 -1 -1 -1 -1 -1 -1 -1 324 -1 -1 404 -1 -1 -1 0 -1 -1 -1 433 334 109 -1 -1 -1 223 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 240 -1 -1 -1 -1 -1 -1 -1 -1 127 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 201 -1 -1 170 -1 -1 470 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 421 -1 -1 -1 -1 -1 210 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 492 100 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 441 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 247 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 413 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 436 -1 -1 -1 -1 -1 451 -1 -1 -1 -1 -1 223 123 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 194 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 279 -1 164 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 251 -1 -1 -1 -1 448 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 269 -1 -1 -1 376 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 383 -1 184 -1 -1 -1 -1 -1 -1 -1 -1 -1 198 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 394 -1 -1 -1 236 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 142 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 291 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 269 0 -1 201 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 442 -1 262 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 335 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 163 -1 -1 -1 -1 -1 -1 -1 202 -1 -1 394 -1 464 -1 -1 -1 -1 -1 433 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 339 -1 342 -1 -1 -1 -1 -1 -1 380 -1 -1 -1 -1 104 -1 -1 -1 -1 -1 -1 252 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 379 -1 494 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 289 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 394 -1 -1 334 -1 -1 201 -1 0 -1 146 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 100 -1 221 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 228 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 173 -1 -1 -1 -1 -1 -1 -1 269 -1 -1 114 -1 -1 -1 -1 -1 -1 -1 -1 202 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 276 -1 -1 -1 -1 -1 -1 -1 334 -1 -1 -1 -1 -1 -1 -1 109 -1 -1 -1 -1 -1 0 -1 292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 277 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 262 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 379 -1 -1 111 -1 -1 -1 -1 -1 -1 125 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 408 -1 -1 -1 -1 -1 -1 -1 246 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 376 -1 -1 146 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 466 381 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 397 -1 -1 -1 302 -1 397 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 104 -1 -1 -1 -1 -1 -1 -1 -1 479 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 303 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 292 -1 0 -1 -1 -1 -1 -1 -1 -1 409 -1 -1 -1 -1 -1 -1 -1 -1 -1 362 -1 -1 344 349 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 453 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 471 -1 -1 -1 -1 -1 385 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 463 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 178 -1 -1 -1 -1 -1 -1 -1 -1 -1 219 -1 -1 -1 -1 350 -1 -1 -1 -1 -1 -1 259 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 324 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 289 -1 -1 -1 -1 -1 -1 -1 258 -1 -1 -1 102 -1 -1 125 -1 355 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 223 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 102 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 168 -1 -1 336 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 471 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 409 -1 427 -1 -1 -1 -1 -1 -1 -1 -1 -1 338 -1 455 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 106 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 164 -1 -1 -1 -1 -1 -1 -1 324 353 -1 -1 -1 249 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 130 -1 -1 131 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 281 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 342 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 231 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 270 -1 -1 -1 -1 -1 -1]
[485 -1 -1 -1 -1 467 258 -1 -1 150 -1 -1 -1 -1 -1 261 -1 -1 410 -1 -1 -1 359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 111 -1 217 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 392 242 -1 -1 -1 -1 -1 -1 -1 -1 289 -1 -1 -1 -1 452 -1 -1 -1 -1 -1 -1 -1 -1 -1 416 -1 -1 -1 -1 -1 -1 -1 -1 454 -1 -1]
[-1 -1 208 -1 -1 -1 -1 -1 -1 -1 -1 -1 455 -1 -1 -1 -1 -1 -1 325 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 213 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 455 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 335 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 105 174 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 135 122 -1 -1 -1 -1 494 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 389 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 242 -1 282 -1 -1 -1 -1 -1 -1 134 -1 -1 298 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 433 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 409 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 158 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 356 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 418 -1 -1 -1 -1 -1 -1 -1 -1 -1 103 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 413 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 342 -1 -1 -1 -1 0 -1 -1 203 -1 -1 113 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 113 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 197 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 337 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 421 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 223 299 -1 -1 383 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 487 336 -1 -1 -1 -1 -1 -1 -1 383 -1 -1 -1 -1 466 -1 -1 -1 -1 -1 392 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 149 -1 -1 -1 -1 -1 254 -1 -1 -1 -1 -1 -1 -1 -1 500 -1 347 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 196]
[-1 261 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 213 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 484 -1 -1 -1 -1 -1 464 -1 -1 -1 -1 299 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 277 381 -1 -1 -1 -1 -1 242 -1 -1 -1 203 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 115 -1 -1 -1 380 -1 -1 -1 -1 -1 -1 254 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 429 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 184 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 124 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 397 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[336 -1 -1 -1 -1 -1 -1 -1 -1 468 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 337 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 411 -1 -1 -1 240 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 135 -1 -1 -1 -1 -1 124 0 -1 -1 -1 -1 -1 -1 -1 367 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 366 -1 330 -1 -1 -1 -1 -1 -1 267 -1 -1 -1]
[-1 -1 -1 -1 -1 168 -1 -1 -1 317 440 -1 -1 131 456 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 330 -1 -1 -1 -1 -1 -1 -1 -1 227 -1 -1 -1 203 -1 -1 469 -1 -1 -1 -1 -1 252 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 122 -1 113 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 281 -1 339 -1 -1 -1 492 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 149 -1 -1 -1 -1 0 -1 474 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[472 -1 -1 -1 -1 -1 -1 -1 -1 -1 435 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 445 -1 -1 355 -1 -1 -1 366 -1 -1 -1 -1 -1 169 -1 -1 -1 -1 -1 465 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 135 -1 -1 -1 -1 -1 -1 -1 361 -1 -1 -1 -1 -1 -1 -1 -1 363 -1 -1 295]
[-1 -1 498 -1 -1 433 -1 378 -1 -1 -1 338 360 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 322 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 110 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 362 178 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 474 -1 0 -1 -1 -1 -1 239 -1 -1 250 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 224 108 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 443 -1 -1 -1 -1 -1 -1 390 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 102 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 134 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 304 309 184 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 499 -1 -1 -1 353 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 231 -1 -1 494 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 279 469 183 -1 -1 -1 -1 -1 -1 163 249 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[222 465 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 267 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 206 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 344 -1 -1 -1 -1 289 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
